"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CORO1A",0.63394871320905,0.474519018657086,0.53,0.606,1
"GADD45A",0.6340914505493,0.822682158513151,0.06,0.045,1
"EP300",0.634470973727901,0.617365710191406,0.488,0.545,1
"MAP4",0.634659766419349,0.144479585639992,0.211,0.258,1
"IGBP1",0.634831266841827,0.353902498480072,0.229,0.288,1
"TIAM2",0.635405410466329,0.427476219926835,0.12,0.152,1
"REV3L",0.635489707463507,1.14581606075716,0.187,0.242,1
"SLAIN2",0.635593395708316,0.794602098597239,0.193,0.182,1
"ZC3H18",0.63563769782324,0.785114296649528,0.127,0.167,1
"HMG20B",0.635643436705781,0.698558259932238,0.108,0.091,1
"TUG1",0.636196635429131,0.484962674795255,0.38,0.515,1
"CEP68",0.636227090492094,0.436888718804207,0.133,0.167,1
"UTRN",0.636273690637616,0.402284530219016,0.542,0.712,1
"RFT1",0.636463256987721,0.16922748790579,0.096,0.076,1
"DDX39B",0.637403786447362,0.367738398617797,0.127,0.106,1
"ADO",0.637530066332891,1.09684111896872,0.163,0.152,1
"BLCAP",0.637530066332891,1.34738352930554,0.163,0.152,1
"CREBRF",0.637579452173178,0.894194272684974,0.386,0.439,1
"GPCPD1",0.637790137624997,1.0293933179514,0.349,0.409,1
"TAF15",0.637909437161434,0.232819956541882,0.416,0.53,1
"MTX3",0.637971898906999,0.591710348515402,0.06,0.045,1
"ZNF516",0.637971898906999,0.96970684724775,0.06,0.045,1
"DIS3L2",0.638059383346603,1.43351325989703,0.133,0.121,1
"GTF2H1",0.638219323430357,0.949242862190777,0.127,0.167,1
"FMR1",0.63877600369533,0.572822296852516,0.133,0.167,1
"TLK1",0.638873668789959,0.712957941907296,0.337,0.364,1
"GARS1",0.638945938583906,0.46605779398412,0.108,0.136,1
"WTAP",0.638947166773406,0.597752309394098,0.361,0.394,1
"ATXN7L3B",0.639437587108561,0.345085337876233,0.295,0.394,1
"SLC35A3",0.63979971489144,0.814155177064551,0.181,0.167,1
"TENT2",0.64098022991727,0.511632910973568,0.229,0.288,1
"MPRIP",0.641036964996611,0.549638982353718,0.145,0.182,1
"RCN2",0.641255102842405,0.572390193394992,0.175,0.227,1
"AKAP13",0.641305811456737,0.508617263690849,0.639,0.803,1
"SH3GL1",0.64173130630902,1.24731798974158,0.12,0.106,1
"FDPS",0.641742392228266,1.02061028197905,0.151,0.136,1
"CBWD5",0.641862292313968,0.757282454425172,0.06,0.045,1
"PDZD8",0.641862292313968,0.687403155645635,0.06,0.045,1
"GLUD1",0.64264407800119,0.397094302534423,0.193,0.242,1
"ABCB1",0.643097251837967,1.90348782182812,0.042,0.03,1
"BBS4",0.643097251837967,1.60213082110359,0.042,0.03,1
"CASTOR3",0.643097251837967,1.79880264451808,0.042,0.03,1
"ENSG00000291130",0.643097251837967,1.71511000820117,0.042,0.03,1
"HELZ2",0.643097251837967,1.56055026275729,0.042,0.03,1
"KICS2",0.643097251837967,1.31711706251484,0.042,0.03,1
"NPIPB15",0.643097251837967,1.25466123735611,0.042,0.03,1
"PLPP3",0.643097251837967,2.51386564709761,0.042,0.03,1
"SMARCE1",0.643097251837967,1.71572586137251,0.042,0.03,1
"SPRYD3",0.643097251837967,1.56412961377437,0.042,0.03,1
"ZNF649",0.643097251837967,1.47547389054816,0.042,0.03,1
"GDE1",0.643216527341968,0.832806026353428,0.09,0.076,1
"SUPT16H",0.643993568834238,0.639484793079314,0.247,0.318,1
"LINC01138",0.644076400694324,1.53835660674331,0.102,0.091,1
"SNHG7",0.644417835806279,0.970269891178778,0.301,0.333,1
"TP53BP1",0.644445462849919,0.205522315297908,0.096,0.121,1
"ZC3H12D",0.644521724545821,1.04590585300015,0.12,0.106,1
"SF3B1",0.644620865554606,0.264667152048405,0.548,0.742,1
"TMPO",0.644788747951682,0.408463533991624,0.283,0.364,1
"RELB",0.644795167650291,0.594916447046998,0.157,0.197,1
"PTPRA",0.644862282523684,0.974516903056643,0.199,0.197,1
"USF3",0.645093302777901,0.540395114150037,0.229,0.288,1
"IFIH1",0.645706784070857,0.22415145122734,0.259,0.318,1
"TUT7",0.646282316200159,0.343901829127569,0.265,0.333,1
"TEX10",0.646412345440456,1.30873199580374,0.09,0.076,1
"C1orf52",0.647048471050072,0.919426666223488,0.139,0.182,1
"GLYR1",0.647053525385659,0.623723727266497,0.295,0.318,1
"APBB3",0.647316905355598,0.761682611620509,0.12,0.106,1
"ABL2",0.647317160073674,0.968089709322251,0.12,0.106,1
"SLC25A13",0.647390663888536,0.619111013472578,0.108,0.091,1
"ENSG00000272688",0.647748709354578,1.16212715692999,0.042,0.03,1
"MADD",0.647748709354578,1.82011031853683,0.042,0.03,1
"PHYH",0.647748709354578,1.16808822074289,0.042,0.03,1
"PSTPIP1",0.647748709354578,1.16121272653693,0.042,0.03,1
"TTYH3",0.647748709354578,1.47031529034341,0.042,0.03,1
"TULP3",0.647748709354578,1.61982099701156,0.042,0.03,1
"ZNF256",0.647748709354578,1.82663304138503,0.042,0.03,1
"POLR2G",0.648239469665347,0.409572575304759,0.265,0.333,1
"POLH",0.648491521593777,1.10612689225686,0.187,0.182,1
"TAF1",0.649240971676864,0.371793832180647,0.193,0.242,1
"MXD1",0.649614362738772,1.20285172404183,0.09,0.076,1
"CHD1-DT",0.649672553766278,0.872663852787444,0.06,0.045,1
"AMMECR1L",0.650341396141924,0.206541512918657,0.096,0.121,1
"RAB33B-AS1",0.651398371864334,0.879730025310855,0.12,0.152,1
"FAM172A",0.651577307644457,0.604622221016603,0.289,0.303,1
"SUCLG2",0.651646646898802,0.733749759367713,0.271,0.288,1
"TRIM28",0.651931839101782,0.52512071547349,0.307,0.409,1
"TDG",0.651975763033263,0.472512261701288,0.157,0.197,1
"ACO1",0.65241396018337,1.22835354397732,0.042,0.03,1
"ENSG00000238142",0.65241396018337,1.2417785867004,0.042,0.03,1
"ENSG00000244055",0.65241396018337,1.26210065611788,0.042,0.03,1
"ENSG00000288891",0.65241396018337,1.38110100591942,0.042,0.03,1
"INTS2",0.65241396018337,1.82404546007936,0.042,0.03,1
"KRBA2",0.65241396018337,1.26771082901209,0.042,0.03,1
"LYRM9",0.65241396018337,1.41474179372803,0.042,0.03,1
"OTUD3",0.65241396018337,1.39718614055121,0.042,0.03,1
"SLC35D2",0.65241396018337,1.41086698585077,0.042,0.03,1
"TIMM17B",0.65241396018337,1.68333524422092,0.042,0.03,1
"XRCC6",0.652548878058485,0.392527879961126,0.271,0.348,1
"C17orf80",0.652822865543052,1.03192324297238,0.09,0.076,1
"DNAJC11",0.652822865543052,1.54166574274878,0.09,0.076,1
"KANSL3",0.653097197262897,1.44780001194657,0.102,0.091,1
"MID1IP1",0.653297620251246,0.2325155756773,0.096,0.121,1
"NDUFAF2",0.653297620251246,0.15511594102473,0.096,0.121,1
"ZNF384",0.653297620251246,0.227636155493798,0.096,0.121,1
"ENSG00000291075",0.653521038289086,0.720461435473949,0.289,0.303,1
"ZNF765",0.653592239533512,0.587513006923195,0.06,0.045,1
"KLHL6",0.6536542757567,0.441095998284676,0.193,0.242,1
"DCAF8",0.65380042240053,0.70828130659168,0.127,0.167,1
"SRSF11",0.654005297587887,0.273509591378599,0.831,0.97,1
"H1-3",0.654079791060942,1.30000974500209,0.133,0.121,1
"BDP1",0.654428991979816,0.3981566338368,0.386,0.515,1
"SF3B2",0.654493666925312,0.422800396314781,0.271,0.348,1
"EIF3B",0.654628080055659,1.18807649310563,0.163,0.152,1
"ZBTB18",0.655826898185188,0.379069549303448,0.361,0.379,1
"RAB27A",0.656037803213301,1.29560849127011,0.09,0.076,1
"RICTOR",0.656214248544069,0.544387688828575,0.367,0.394,1
"ANXA6",0.656746109627513,0.700379120851117,0.319,0.348,1
"LHPP",0.656765682159474,1.74549190122004,0.133,0.121,1
"AP4E1",0.657092848710147,1.24320616762215,0.042,0.03,1
"DNAJC17",0.657092848710147,1.28652890760182,0.042,0.03,1
"MX2",0.657542668180763,0.699001686008782,0.373,0.424,1
"SNRPA1",0.657720341359485,0.968868001563609,0.187,0.182,1
"TEPSIN",0.658548403287401,1.14595807897325,0.12,0.106,1
"DHX58",0.659226385312614,0.668026849556938,0.096,0.121,1
"TMEM50B",0.660033085927734,0.496931067441372,0.265,0.333,1
"LSM14A",0.660965404138394,0.575438082607545,0.434,0.576,1
"REX1BD",0.661460259448698,0.299871048722185,0.06,0.045,1
"APEH",0.6615314360065,0.284518781583989,0.084,0.106,1
"TBCK",0.661600209698677,0.51513253817844,0.157,0.197,1
"GPX4",0.661650533608428,0.247833974370964,0.223,0.273,1
"CLK1",0.661760255367065,0.144607059386546,0.53,0.727,1
"ENSG00000272368",0.661785217718603,1.42706003939999,0.042,0.03,1
"MAP2K7",0.661785217718603,0.920459852411681,0.042,0.03,1
"SLC25A14",0.661785217718603,0.812925855698373,0.042,0.03,1
"CALCOCO1",0.662141945033739,0.910675204841036,0.187,0.242,1
"INSIG2",0.662198846261834,0.627431345519643,0.096,0.121,1
"MRPL54",0.662486778808478,1.07715772513034,0.09,0.076,1
"ACACB",0.663357945594987,1.68206336848996,0.024,0.015,1
"ADAMTS6",0.663357945594987,2.27136134652993,0.024,0.015,1
"ARFGAP1",0.663357945594987,1.14208005224202,0.024,0.015,1
"BRAT1",0.663357945594987,2.61418032107839,0.024,0.015,1
"CABLES2",0.663357945594987,1.61467827500476,0.024,0.015,1
"CAMSAP1",0.663357945594987,1.89720553226678,0.024,0.015,1
"CARNS1",0.663357945594987,1.65914778482348,0.024,0.015,1
"CEP41",0.663357945594987,1.22385549401496,0.024,0.015,1
"CTSK",0.663357945594987,1.00380790915864,0.024,0.015,1
"CYTOR",0.663357945594987,1.83645394736634,0.024,0.015,1
"DBNDD1",0.663357945594987,1.73143667321708,0.024,0.015,1
"DLGAP3",0.663357945594987,1.06541312671471,0.024,0.015,1
"DNAH9",0.663357945594987,1.33793201294385,0.024,0.015,1
"E2F2",0.663357945594987,0.962515730733895,0.024,0.015,1
"EFNA5",0.663357945594987,2.05762586717507,0.024,0.015,1
"ENSG00000224985",0.663357945594987,1.88152520344327,0.024,0.015,1
"ENSG00000228835",0.663357945594987,1.54248437006523,0.024,0.015,1
"ENSG00000236935",0.663357945594987,2.16214896724652,0.024,0.015,1
"ENSG00000249456",0.663357945594987,2.27940897480576,0.024,0.015,1
"ENSG00000254682",0.663357945594987,1.39446868666201,0.024,0.015,1
"ENSG00000255872",0.663357945594987,1.4113123210146,0.024,0.015,1
"ENSG00000268362",0.663357945594987,2.06973103058428,0.024,0.015,1
"ENSG00000272438",0.663357945594987,0.710612260016364,0.024,0.015,1
"ENSG00000273702",0.663357945594987,0.734756693374742,0.024,0.015,1
"ENSG00000278743",0.663357945594987,1.1149945078359,0.024,0.015,1
"ENSG00000285755",0.663357945594987,1.83296044856548,0.024,0.015,1
"ENSG00000286861",0.663357945594987,1.46128135570068,0.024,0.015,1
"ENSG00000288925",0.663357945594987,1.21841044966468,0.024,0.015,1
"FAM229B",0.663357945594987,0.942998367930358,0.024,0.015,1
"FLJ40194",0.663357945594987,1.94040288520533,0.024,0.015,1
"GPSM2",0.663357945594987,3.17478278586481,0.024,0.015,1
"GTF3C2-AS2",0.663357945594987,1.00566151426086,0.024,0.015,1
"HLX",0.663357945594987,0.899934352706604,0.024,0.015,1
"HMGN5",0.663357945594987,2.07403378483397,0.024,0.015,1
"ILVBL",0.663357945594987,0.904749029864153,0.024,0.015,1
"KLF2-DT",0.663357945594987,2.27447820280413,0.024,0.015,1
"LINC02018",0.663357945594987,1.33819881917395,0.024,0.015,1
"LRFN1",0.663357945594987,1.48749314859787,0.024,0.015,1
"MAGI2",0.663357945594987,2.32615462878723,0.024,0.015,1
"MAP3K12",0.663357945594987,1.60679804175496,0.024,0.015,1
"MEAK7",0.663357945594987,2.39178839757737,0.024,0.015,1
"MED16",0.663357945594987,1.25127547214766,0.024,0.015,1
"MICU3",0.663357945594987,1.84024875403473,0.024,0.015,1
"MIER2",0.663357945594987,1.77884202952663,0.024,0.015,1
"MIR100HG",0.663357945594987,1.36238571453037,0.024,0.015,1
"MIR17HG",0.663357945594987,1.9886609219509,0.024,0.015,1
"MSR1",0.663357945594987,2.4828327685874,0.024,0.015,1
"NOP14-AS1",0.663357945594987,1.44293464291191,0.024,0.015,1
"PCP2",0.663357945594987,2.5132799198433,0.024,0.015,1
"PLPPR5-AS1",0.663357945594987,1.31364727850645,0.024,0.015,1
"PRKCZ",0.663357945594987,1.64675016858903,0.024,0.015,1
"PSMG3-AS1",0.663357945594987,1.59973670139301,0.024,0.015,1
"PTPRG",0.663357945594987,1.46959603729938,0.024,0.015,1
"SBNO1-AS1",0.663357945594987,1.52078254477993,0.024,0.015,1
"SCRN2",0.663357945594987,2.2757953477292,0.024,0.015,1
"STK36",0.663357945594987,1.53291192807931,0.024,0.015,1
"TBC1D31",0.663357945594987,1.20730995602553,0.024,0.015,1
"TCF7L1",0.663357945594987,1.86190021554426,0.024,0.015,1
"TEAD2",0.663357945594987,2.22878001238592,0.024,0.015,1
"TEC",0.663357945594987,0.943717226261619,0.024,0.015,1
"TMC3-AS1",0.663357945594987,1.33385259926667,0.024,0.015,1
"TMEM106C",0.663357945594987,1.11925495088498,0.024,0.015,1
"TOR4A",0.663357945594987,1.60212630082832,0.024,0.015,1
"TRD-AS1",0.663357945594987,1.35913228981606,0.024,0.015,1
"TSC1",0.663357945594987,1.35783391196151,0.024,0.015,1
"WASHC1",0.663357945594987,1.23159221105043,0.024,0.015,1
"ZNF174",0.663357945594987,0.768604490521728,0.024,0.015,1
"ZNF257",0.663357945594987,1.45098917587306,0.024,0.015,1
"ZNF418",0.663357945594987,1.88697643418872,0.024,0.015,1
"ZNF543",0.663357945594987,1.02793539896286,0.024,0.015,1
"ZNF572",0.663357945594987,1.77875145637699,0.024,0.015,1
"ZNF596",0.663357945594987,1.60245826993234,0.024,0.015,1
"ZNF8-DT",0.663357945594987,1.37269532987579,0.024,0.015,1
"SASH3",0.66335858924775,0.252002803806145,0.145,0.182,1
"MCM3AP",0.663629058688966,0.931641929402682,0.211,0.273,1
"MBD1",0.664023301723165,0.46210916199462,0.169,0.212,1
"BCOR",0.664193249431922,0.352564845081643,0.108,0.136,1
"CRNKL1",0.665176639064443,0.144368095586371,0.096,0.121,1
"TRAF1",0.665408406539816,0.292369602037104,0.06,0.045,1
"PTAR1",0.665500121648515,1.25041029786765,0.217,0.227,1
"STK38",0.66550123841646,0.867954700653424,0.367,0.424,1
"BSG",0.665776846961777,0.652202931654783,0.181,0.227,1
"ZBTB16",0.665828592447387,2.57125767039553,0.072,0.061,1
"TRMT1L",0.665857787746466,0.54498720793571,0.145,0.182,1
"RSBN1L",0.665961958455909,0.952357107846016,0.277,0.303,1
"NCOA5",0.666078153494789,0.958259614027173,0.175,0.167,1
"GOSR1",0.666391983249889,0.636565181209988,0.199,0.258,1
"SLC38A7",0.66649090840551,0.999373260631601,0.042,0.03,1
"UST",0.667553368078734,0.72953225907499,0.12,0.152,1
"RFK",0.667859665770835,0.402514740003169,0.084,0.106,1
"FCHSD2",0.668043145903293,-0.239370824880879,0.669,0.833,1
"TM2D3",0.668360702665374,0.359873208847188,0.145,0.182,1
"ZNF276",0.668474537715787,0.407667485152182,0.163,0.197,1
"ATXN2",0.668855535541831,0.397422705272917,0.157,0.197,1
"ZDHHC21",0.669330008664373,0.827327426622932,0.187,0.182,1
"SIRT5",0.669419911350211,1.45689795240253,0.072,0.061,1
"TMEM218",0.669419911350211,1.64458090934036,0.072,0.061,1
"USP10",0.669578796692763,0.704789068942482,0.295,0.394,1
"AP3S2",0.669625321981015,0.613753853371895,0.024,0.015,1
"BCORL1",0.669625321981015,0.821761045207436,0.024,0.015,1
"DICER1-AS1",0.669625321981015,1.1611022935852,0.024,0.015,1
"DOK2",0.669625321981015,1.02596300789811,0.024,0.015,1
"DSCAM",0.669625321981015,0.777387694164977,0.024,0.015,1
"EEF1AKMT1",0.669625321981015,0.826170025409469,0.024,0.015,1
"EIF2S3B",0.669625321981015,0.632388008086591,0.024,0.015,1
"ENG",0.669625321981015,1.23812122800379,0.024,0.015,1
"ENSG00000260658",0.669625321981015,0.891424679973724,0.024,0.015,1
"ENSG00000265975",0.669625321981015,1.61207081945114,0.024,0.015,1
"ENSG00000275481",0.669625321981015,0.899504046937402,0.024,0.015,1
"ENSG00000289469",0.669625321981015,0.482041805230999,0.024,0.015,1
"ENSG00000290846",0.669625321981015,1.49027859867609,0.024,0.015,1
"ENSG00000291272",0.669625321981015,1.74173870175479,0.024,0.015,1
"FKBP7",0.669625321981015,0.95451226470397,0.024,0.015,1
"FRS3",0.669625321981015,0.452516558205476,0.024,0.015,1
"GP6-AS1",0.669625321981015,0.725893307891601,0.024,0.015,1
"KIF1C",0.669625321981015,0.882505379940715,0.024,0.015,1
"LINC00954",0.669625321981015,1.12982349895873,0.024,0.015,1
"MAN1B1",0.669625321981015,1.16876274730439,0.024,0.015,1
"MSS51",0.669625321981015,1.29082345674291,0.024,0.015,1
"NAIF1",0.669625321981015,0.745589970650515,0.024,0.015,1
"OSMR",0.669625321981015,1.08860971695385,0.024,0.015,1
"PRDM15",0.669625321981015,0.847525849915329,0.024,0.015,1
"PSMD9",0.669625321981015,1.44078074012264,0.024,0.015,1
"RFC2",0.669625321981015,1.09292475000041,0.024,0.015,1
"SYN3",0.669625321981015,2.07839298271859,0.024,0.015,1
"TXK",0.669625321981015,1.31089264647083,0.024,0.015,1
"USP31",0.669625321981015,1.24142530983293,0.024,0.015,1
"VASH1-DT",0.669625321981015,1.06713328988172,0.024,0.015,1
"WASH6P",0.669625321981015,0.790648979438919,0.024,0.015,1
"ZNF285",0.669625321981015,0.933564367009681,0.024,0.015,1
"ZNF524",0.669625321981015,1.14756825114187,0.024,0.015,1
"DNAJC2",0.669926199014185,0.427625301630443,0.265,0.333,1
"INO80",0.670867309852147,0.725127435863753,0.145,0.182,1
"SLC35F1",0.671146688738458,0.773996300873618,0.349,0.394,1
"COG2",0.671148057440705,0.320354040844911,0.096,0.121,1
"NISCH",0.671165141142718,1.02223437211821,0.114,0.152,1
"CAMSAP1-DT",0.671209760396216,0.690812473891902,0.042,0.03,1
"HAUS8",0.671209760396216,0.85308267398088,0.042,0.03,1
"POMT1",0.671209760396216,0.785424612749912,0.042,0.03,1
"SLC8A1",0.671209760396216,0.565850313188954,0.042,0.03,1
"TRAPPC10",0.671678934814094,0.911689075639552,0.211,0.212,1
"ENSG00000291212",0.673018806202312,1.74946579531933,0.072,0.061,1
"RYBP",0.673504194760243,0.229845268381196,0.271,0.333,1
"EIF3K",0.67375183889361,0.30101709004789,0.361,0.47,1
"AARS1",0.674141600995324,0.343840113251796,0.096,0.121,1
"RAI1",0.674141600995324,0.328804408827187,0.096,0.121,1
"NSUN5P1",0.674755713983196,-0.15338112994342,0.06,0.076,1
"ATG7",0.674897855779977,1.10330857274785,0.145,0.136,1
"MTHFD1L",0.675459680879662,0.86187799874544,0.09,0.076,1
"KLF10",0.67554000774378,-0.335311533413386,0.108,0.136,1
"ENSG00000234917",0.675915789499069,0.456172798711248,0.024,0.015,1
"ENSG00000272909",0.675915789499069,1.01270406452202,0.024,0.015,1
"ENSG00000273398",0.675915789499069,0.326952358550957,0.024,0.015,1
"ENSG00000286549",0.675915789499069,0.113485384377716,0.024,0.015,1
"ERMN",0.675915789499069,0.696032686322796,0.024,0.015,1
"FAM185A",0.675915789499069,0.614876259676641,0.024,0.015,1
"LINC00173",0.675915789499069,0.228251478225715,0.024,0.015,1
"LINC01765",0.675915789499069,0.646262382041069,0.024,0.015,1
"MFSD13A",0.675915789499069,0.688065368176267,0.024,0.015,1
"NDUFA7",0.675915789499069,0.999824476613397,0.024,0.015,1
"PLD6",0.675915789499069,0.553009142686767,0.024,0.015,1
"PPP1R37",0.675915789499069,0.744300364900459,0.024,0.015,1
"RAPGEFL1",0.675915789499069,0.482937789646059,0.024,0.015,1
"SPATA24",0.675915789499069,0.71104340605296,0.024,0.015,1
"SPIN3",0.675915789499069,0.526038735998477,0.024,0.015,1
"ZNF208",0.675915789499069,0.619569850177627,0.024,0.015,1
"ZNF517",0.675915789499069,0.617486392204616,0.024,0.015,1
"CBX3",0.675970141501194,0.106142774402844,0.404,0.53,1
"VCPIP1",0.676141915331309,0.54195056684204,0.157,0.197,1
"PACSIN2",0.678388381118159,0.688056394991273,0.108,0.136,1
"DOCK8",0.678531037374678,0.397652226686919,0.584,0.682,1
"DDI2",0.678577506586361,0.599974488873746,0.157,0.197,1
"ZFR",0.678990907105702,0.432705901968096,0.271,0.273,1
"HSP90AB1",0.679107572665832,0.112121709572855,0.813,0.955,1
"RPP30",0.680144149933718,0.415485137201885,0.096,0.121,1
"ABCC10",0.680239035727151,1.39873616380322,0.072,0.061,1
"CCDC134",0.680239035727151,1.32970812717495,0.072,0.061,1
"RNF145",0.680281719480369,0.618102426531555,0.259,0.333,1
"CCDC66",0.680295507879727,1.16836089282715,0.175,0.227,1
"COX15",0.680460974436491,1.16716905913829,0.102,0.091,1
"LRMDA",0.680686299028437,1.41563103730655,0.042,0.03,1
"ROCK2",0.680787614807783,1.32477988410042,0.217,0.227,1
"ZBTB44",0.681949767144598,1.21417852281684,0.289,0.333,1
"ASB16-AS1",0.682204151603083,0.191387631934035,0.06,0.076,1
"AGBL2",0.682228964174432,0.190085265631147,0.024,0.015,1
"BYSL",0.682228964174432,0.202751973779812,0.024,0.015,1
"ENSG00000272812",0.682228964174432,1.16503859252453,0.024,0.015,1
"LINC02615",0.682228964174432,0.389364780423842,0.024,0.015,1
"SRGAP1",0.682228964174432,-0.235686951766047,0.024,0.015,1
"ZBED4",0.682552665121907,0.696826772967498,0.072,0.091,1
"PPTC7",0.682910416327227,0.857887081612149,0.199,0.258,1
"CCNDBP1",0.68364227144591,0.375212711477064,0.355,0.47,1
"SLC1A4",0.683783068654532,0.245358133176897,0.084,0.106,1
"INPPL1",0.683860225100831,1.69473743801866,0.072,0.061,1
"ATP6V0A1",0.683863919210343,0.681844598893085,0.12,0.152,1
"STARD3",0.683863919210343,0.844487127437,0.133,0.121,1
"GATAD2B",0.684549261347928,0.564904157147695,0.349,0.485,1
"ATE1",0.685229734409393,1.09681564486342,0.133,0.121,1
"MTOR",0.685253280714805,0.788049748675189,0.09,0.076,1
"ENSG00000259865",0.685257136911697,0.761240321337659,0.181,0.182,1
"NDUFV1",0.685362196898865,0.463311599529753,0.133,0.167,1
"ZNF682",0.685393945398894,-0.199320478954955,0.024,0.015,1
