"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NOL4",0.341721770681506,-0.338500723366475,0.008,0.018,1
"TRIM8-DT",0.341721770681506,-0.408712496485378,0.008,0.018,1
"ENSG00000272692",0.341721770681506,-0.623948695351012,0.008,0.018,1
"CEP68",0.341987912431698,-0.233386026618995,0.165,0.2,1
"PZP",0.342134487896631,0.27450890053166,0.448,0.425,1
"ENSG00000289162",0.342173939726671,-0.343237743778801,0.077,0.102,1
"RAE1",0.342237009732346,0.33212783718919,0.44,0.428,1
"LARS1",0.34238905387435,-0.117733001454588,0.504,0.551,1
"ENSG00000225408",0.343175623768497,-0.519650592421506,0.008,0.018,1
"ENSG00000239407",0.343175623768497,-0.332297668487748,0.008,0.018,1
"ENSG00000261187",0.343175623768497,-0.382488579372633,0.008,0.018,1
"ENSG00000261427",0.343175623768497,-0.158985429300553,0.008,0.018,1
"ENSG00000285068",0.343175623768497,-0.302301921540595,0.008,0.018,1
"FCHO1",0.343175623768497,-0.375387216841164,0.008,0.018,1
"GINS4",0.343175623768497,-0.243187266650406,0.008,0.018,1
"LINC02562",0.343175623768497,-0.790356921439047,0.008,0.018,1
"NCR1",0.343175623768497,-0.135782233784163,0.008,0.018,1
"P3H4",0.343175623768497,-0.420161018731007,0.008,0.018,1
"PLPPR2",0.343175623768497,-0.48720606695962,0.008,0.018,1
"XKRX",0.343175623768497,-0.22964001008547,0.008,0.018,1
"ENSG00000223373",0.343175623768497,-0.415877819911841,0.008,0.018,1
"CCDC86",0.343177955879539,-0.196841268612688,0.149,0.182,1
"ANXA3",0.343323156674367,-0.213228093482257,0.274,0.323,1
"BTN3A2",0.343685911333063,0.141485715200476,0.512,0.491,1
"ACSL1",0.343691554773938,-0.207359784793516,0.085,0.112,1
"RCBTB1",0.343716769910829,0.405585992253946,0.246,0.225,1
"PCAT6",0.343722362206319,-0.401318781795876,0.056,0.077,1
"STMP1",0.344124610293258,-0.101448694164099,0.589,0.649,1
"ENSG00000262202",0.344132703957319,-0.181264368629922,0.157,0.193,1
"PSMD6",0.34430293464826,-0.113427591146385,0.56,0.632,1
"WDR93",0.344351042003361,-0.158034180342466,0.5,0.575,1
"SHTN1",0.34436780013919,0.23889378838478,0.528,0.505,1
"DACH1",0.344383343004706,-0.451125294555574,0.056,0.077,1
"DBNDD1",0.344491504918172,-0.462511517378895,0.044,0.063,1
"SCRN2",0.344559499648765,-0.431493913939486,0.065,0.088,1
"FSBP",0.344578667742888,-0.124812435527725,0.173,0.218,1
"CNTNAP5",0.344633422872788,0.113789520969528,0.008,0.018,1
"FAM166A",0.344633422872788,-0.18373299882991,0.008,0.018,1
"LINC01963",0.344633422872788,0.128386861043405,0.008,0.018,1
"PHLDA1-DT",0.344633422872788,0.352464054380279,0.008,0.018,1
"PLIN1",0.344633422872788,-0.14689260403748,0.008,0.018,1
"STPG3-AS1",0.344633422872788,-0.254868896882471,0.008,0.018,1
"SSH3",0.344747278038009,0.325790556602682,0.125,0.102,1
"ENSG00000290046",0.344761511657511,-0.394798602153944,0.032,0.049,1
"ENSG00000287312",0.344771507817062,0.310722266770889,0.226,0.204,1
"KYAT3",0.344832640122966,-0.20934933866619,0.206,0.246,1
"MRPL21",0.344924675308811,0.120996379293049,0.399,0.474,1
"FAM168A",0.344959831383435,-0.28051051894278,0.21,0.246,1
"RTL6",0.345225323870467,0.407207349193373,0.238,0.218,1
"RRM1",0.345420937876692,0.141430615941284,0.286,0.368,1
"KDM2B",0.345641325308945,0.253098921193617,0.335,0.309,1
"SP140L",0.345647468363475,-0.56749374083225,0.077,0.102,1
"PLD3",0.34567274035075,0.316909438284426,0.415,0.4,1
"SCLT1",0.345677692978473,-0.299791862084186,0.387,0.435,1
"ENSG00000286787",0.345806804781152,0.367707287366704,0.089,0.067,1
"POMT1",0.345909654588572,-0.234873427520106,0.085,0.112,1
"NPM3",0.345925863549598,0.700349592900691,0.105,0.084,1
"ENSG00000253363",0.346095166752612,-0.170607681931841,0.008,0.018,1
"ENSG00000258657",0.346095166752612,0.702251760556718,0.008,0.018,1
"ENSG00000272449",0.346095166752612,-0.200688114089278,0.008,0.018,1
"KITLG",0.346095166752612,0.523673841496808,0.008,0.018,1
"LINC02861",0.346095166752612,-0.235367871230661,0.008,0.018,1
"SLA",0.346095166752612,1.60528606410972,0.008,0.018,1
"ENSG00000290717",0.346245386966104,-0.803756356619746,0.024,0.039,1
"CWC25",0.346371727829702,-0.169066058724848,0.399,0.463,1
"PGP",0.346385518157759,0.348720938543765,0.157,0.133,1
"NUCB1",0.346462137276466,0.462248505500953,0.375,0.379,1
"CDKL5",0.346479828579003,-0.232208000043575,0.153,0.186,1
"PURB",0.346526868804046,-0.197491471304392,0.46,0.495,1
"CTU1",0.346692343640378,-0.4672527329022,0.044,0.063,1
"TMEM230",0.34700801704727,0.167531523126954,0.766,0.733,1
"SHANK2",0.34704344536648,-0.158127690887199,0.706,0.754,1
"HMCES",0.347071010680844,-0.261199142846555,0.298,0.344,1
"SMIM14-DT",0.347194645843121,-0.3818324374811,0.024,0.039,1
"ZNF708",0.347392630189333,-0.108393702744119,0.077,0.102,1
"COQ9",0.347392857305759,0.652271437634588,0.177,0.158,1
"DDX50",0.347415172989396,-0.131995797252037,0.395,0.439,1
"HOXB-AS3",0.34746382466136,-0.196049499349447,0.117,0.147,1
"EIF3G",0.347941410812174,0.121699322907635,0.419,0.382,1
"ARSJ",0.348052859825401,0.331687728541376,0.133,0.109,1
"ENSG00000291259",0.348145559055852,-0.491320708697758,0.024,0.039,1
"IMPDH1",0.348145559055852,-0.657972156398599,0.024,0.039,1
"CFAP418",0.348284383982102,0.103187714413517,0.145,0.186,1
"LBX2-AS1",0.348366245445797,-0.351425264648379,0.056,0.077,1
"SERPINB9",0.348432507580567,0.510380335017121,0.125,0.102,1
"IRF6",0.348507371210412,0.22132869325559,0.79,0.8,1
"PTPRJ",0.348871644501224,-0.259050841925756,0.238,0.274,1
"CRELD1",0.349098126219121,-0.578678313089547,0.024,0.039,1
"SLC26A3",0.349098126219121,-0.591534212685834,0.024,0.039,1
"OSBPL6",0.349169134560749,0.355928024629445,0.157,0.13,1
"PLAGL2",0.349552597094413,-0.158301638099852,0.214,0.253,1
"VAMP7",0.349565463710159,-0.168649945665249,0.19,0.228,1
"HDAC2",0.349577229038774,0.303488707440567,0.702,0.754,1
"AP2B1",0.349715402818547,0.209374765681687,0.625,0.614,1
"FAM32A",0.349885384348804,0.36062236221834,0.464,0.484,1
"ACIN1",0.350029132246327,0.1312191295385,0.629,0.632,1
"SAMD12-AS1",0.350052346935724,-0.579834196112788,0.024,0.039,1
"EMC9",0.350142456005537,-0.280275617954663,0.101,0.13,1
"CNPY2-AS1",0.350498208952273,0.374215804301925,0.177,0.151,1
"ZNF790-AS1",0.350508652850865,-0.155387599747815,0.081,0.105,1
"CIC",0.350531314801201,0.687259233411632,0.242,0.228,1
"GMDS",0.350594478863956,-0.312292607070759,0.093,0.119,1
"MAPKAPK5",0.350952816537156,0.364199106581376,0.335,0.319,1
"EPB41L4A",0.351149077077775,-0.127072967393236,0.415,0.46,1
"ENSG00000285159",0.351283250793913,0.264449728323665,0.073,0.053,1
"ANKRD18A",0.351338080622166,0.226040429051626,0.536,0.516,1
"JARID2",0.351348149263896,-0.196492763691468,0.153,0.186,1
"RAD52",0.351494704061459,-0.100510084134098,0.085,0.112,1
"ABCA3",0.351610930038307,-0.957239632944697,0.016,0.028,1
"ADAMTS12",0.351862356131936,-0.246867834050023,0.044,0.063,1
"AMBRA1",0.352043985943172,-0.246539996629394,0.298,0.333,1
"ADAM12",0.352184300926508,1.2224596579985,0.02,0.011,1
"DCAF4L1",0.352184300926508,1.4570195475388,0.02,0.011,1
"ENSG00000254873",0.352184300926508,1.17911802595583,0.02,0.011,1
"ENSG00000274678",0.352184300926508,1.72340313761506,0.02,0.011,1
"MIR34AHG",0.352184300926508,1.68663393036025,0.02,0.011,1
"TBC1D8",0.352333412353562,0.153261656916955,0.786,0.772,1
"PIGU",0.352447647734426,-0.178280495294231,0.194,0.235,1
"GSS",0.35247574974219,0.474986034936707,0.254,0.235,1
"ENSG00000225498",0.352528732453407,0.637315210516578,0.117,0.095,1
"SOSTDC1",0.352746646443205,-0.700051699076382,0.016,0.028,1
"SLC36A4",0.352758725379429,0.308319747905891,0.427,0.404,1
"C6orf132",0.352780799800391,0.155612866865044,0.681,0.716,1
"ING2-DT",0.352924926252708,-0.10699110459806,0.024,0.039,1
"ZNF529",0.352987582094455,0.269849841765277,0.387,0.372,1
"METAP1D",0.353049808790988,-0.12969217462162,0.056,0.077,1
"GGCT",0.353068966423271,0.149659320280773,0.581,0.582,1
"ENSG00000198106",0.353077716610432,0.160230298767094,0.089,0.119,1
"LINC02986",0.353571761752055,1.05038217216244,0.02,0.011,1
"ENSG00000255440",0.353571761752055,1.31933716778543,0.02,0.011,1
"GON7",0.353572438103807,0.101310239881951,0.895,0.877,1
"ORC5",0.353577979345411,0.571890536308956,0.198,0.175,1
"TSPOAP1",0.353707433997136,0.166144328355561,0.476,0.439,1
"ZNF254",0.353822892556205,-0.132250099590141,0.202,0.246,1
"UCP3",0.35388468103031,-0.655937054702053,0.016,0.028,1
"NAIF1",0.353885756969438,-0.486585469626039,0.024,0.039,1
"PHKG1",0.353885756969438,-0.316032317056567,0.024,0.039,1
"EYA2",0.353959808519453,-0.192205512416489,0.73,0.761,1
"PXN-AS1",0.354028925221079,-0.13274029868176,0.032,0.049,1
"CCDC124",0.354220243077104,0.320292478566293,0.258,0.235,1
"UBE2J1",0.354526630336275,0.121328611772747,0.387,0.47,1
"TNFRSF10A-DT",0.354618346828179,-0.168892678805106,0.065,0.088,1
"EVL",0.354830853039599,0.263722444335821,0.214,0.189,1
"ADM",0.354962672873541,1.25225991697535,0.02,0.011,1
"ENSG00000289979",0.354962672873541,1.35639201215864,0.02,0.011,1
"POLE3",0.35496621745445,0.173712238007177,0.605,0.593,1
"LINC00852",0.355025033040788,-0.620156286651437,0.016,0.028,1
"TMEM14B",0.355080499252443,0.138023963757911,0.815,0.842,1
"SUSD1",0.355178000428487,-0.229865781349648,0.113,0.144,1
"ASAH1-AS1",0.355584955458952,-0.33205626405251,0.044,0.063,1
"NUP35",0.35561066017466,-0.158604113057733,0.077,0.102,1
"ENSG00000290578",0.355812372092042,-0.251902035369045,0.024,0.039,1
"LINC00649",0.355812372092042,-0.340351839380658,0.024,0.039,1
"SDHB",0.35588688143556,-0.10294478380474,0.605,0.642,1
"TNFAIP3",0.356097171784228,-0.346346385298265,0.177,0.214,1
"ENSG00000285708",0.356167701691924,-0.706641732359794,0.016,0.028,1
"ENSG00000291132",0.356167701691924,-0.518588214344441,0.016,0.028,1
"STAM-DT",0.356167701691924,-0.632912797169211,0.016,0.028,1
"BRMS1",0.356297664712246,0.595804362168978,0.169,0.147,1
"LINC00680",0.356357032876366,1.19150419451144,0.02,0.011,1
"LINC01290",0.356357032876366,1.35609400412868,0.02,0.011,1
"RPE",0.356372600389586,0.208154008683641,0.44,0.418,1
"RPIA",0.35651475798192,0.58231440330061,0.185,0.165,1
"BAG2",0.356635904522542,0.706658623808561,0.173,0.154,1
"PNISR-AS1",0.356661359187944,-0.212753393549324,0.069,0.091,1
"POLR2A",0.356771354649634,0.19365088164371,0.742,0.782,1
"ENSG00000273437",0.356778155546317,-0.396960252072938,0.024,0.039,1
"ENSG00000283897",0.356778155546317,-0.516186114741186,0.024,0.039,1
"ENSG00000290560",0.356778155546317,-0.392016956993634,0.024,0.039,1
"LINC01106",0.356778155546317,-0.194797112150715,0.024,0.039,1
"PCYT1A",0.356902504792252,0.461318008542185,0.379,0.361,1
"LRRC51",0.35707468986107,0.100498082972466,0.782,0.793,1
"METTL25",0.357311857916491,-0.403514184771656,0.145,0.175,1
"ENSG00000232611",0.35731268617708,-0.675164241688636,0.016,0.028,1
"ENSG00000288820",0.35731268617708,-0.535681311542116,0.016,0.028,1
"ENSG00000288907",0.35731268617708,-0.686948268170941,0.016,0.028,1
"GAS5-AS1",0.35731268617708,-0.515984461354286,0.016,0.028,1
"ITGB5",0.357353656439539,-0.106102936305663,0.512,0.558,1
"ENSG00000259357",0.357745588941251,-0.305443367067704,0.024,0.039,1
"ENSG00000278743",0.357754840292921,1.09022338217299,0.02,0.011,1
"INCENP",0.357754840292921,0.978057320949715,0.02,0.011,1
"MIS18A-AS1",0.357754840292921,1.23546117829452,0.02,0.011,1
"ZNF700",0.357754840292921,0.843426878621059,0.02,0.011,1
"ZBTB33",0.357758687394282,-0.104027281629271,0.383,0.439,1
"ACOT7",0.358459985665661,-0.522861818892235,0.016,0.028,1
"ENSG00000259039",0.358459985665661,-0.751050440441916,0.016,0.028,1
"ENSG00000260371",0.358459985665661,-0.674984446849511,0.016,0.028,1
"ZNF287",0.358620632896481,0.864764110282664,0.105,0.084,1
"EPHX2",0.358635939116328,0.427024906427686,0.137,0.112,1
"MRPL20-AS1",0.35877335018797,0.280672443998525,0.23,0.204,1
"VWA2",0.358963178621202,0.447279354816515,0.141,0.119,1
"CCDC178",0.359156093602483,1.28031990055729,0.02,0.011,1
"ENSG00000276131",0.359156093602483,0.870979465921685,0.02,0.011,1
"ZNF578",0.359156093602483,0.812992142988487,0.02,0.011,1
"ENSG00000288983",0.359332302438897,-0.215868498854403,0.044,0.063,1
"LARS2",0.359464853984291,0.13949819557954,0.173,0.211,1
"RBM28",0.359595921670495,-0.1159245629545,0.242,0.288,1
"ENSG00000289993",0.359607509809239,0.321902971119886,0.149,0.126,1
"CCNF",0.359609599303077,-0.449143023089036,0.016,0.028,1
"ENSG00000255847",0.359609599303077,-0.387126295981647,0.016,0.028,1
"ENSG00000291194",0.359609599303077,-0.242464999147662,0.016,0.028,1
"PPAN",0.359609599303077,-0.46605329471233,0.016,0.028,1
"PRKG1",0.359609599303077,-0.759349726804591,0.016,0.028,1
"ZBTB20",0.359621123721845,0.100714047486628,0.673,0.646,1
"EIF2AK3-DT",0.359685403516073,-0.362772202727128,0.024,0.039,1
"MAP3K11",0.359685403516073,1.49723046433949,0.024,0.039,1
"RABEP1",0.359757728517815,-0.307712143821727,0.31,0.34,1
"TTLL1-AS1",0.359816168886331,-0.634085941116003,0.036,0.053,1
"USP43",0.35997742358474,0.181418951979429,0.524,0.519,1
"LINC01145",0.359992561112282,-0.587150529168026,0.048,0.067,1
"USP32",0.360264861057337,0.657998697534323,0.185,0.228,1
"MFSD2A",0.360505864770228,0.374589052441652,0.133,0.109,1
"ARHGEF6",0.360560791231121,0.844799352182735,0.02,0.011,1
"ENSG00000234936",0.360560791231121,0.935963597343643,0.02,0.011,1
"ENSG00000273320",0.360560791231121,0.687657607681691,0.02,0.011,1
"ENSG00000276406",0.360560791231121,0.822831848613664,0.02,0.011,1
"ENSG00000276934",0.360560791231121,0.870660928483908,0.02,0.011,1
"ENSG00000278996",0.360560791231121,0.802704692894208,0.02,0.011,1
"ENSG00000280195",0.360560791231121,1.0842533255723,0.02,0.011,1
"ENSG00000290316",0.360560791231121,0.55700604481967,0.02,0.011,1
"LINC01410",0.360560791231121,0.839868716436785,0.02,0.011,1
"NUDT17",0.360560791231121,1.06597289550328,0.02,0.011,1
"ENSG00000251259",0.360657783646957,0.10192947092746,0.024,0.039,1
"SPATA1",0.360657783646957,-0.202776609092784,0.024,0.039,1
"ENSG00000290124",0.360761526210707,-0.423998014933368,0.016,0.028,1
"SEC22A",0.360849615073688,0.425805378217749,0.181,0.158,1
"BAP1",0.360873176306016,-0.18862465653133,0.089,0.116,1
"BPHL",0.36099791920275,0.128077527660595,0.444,0.432,1
"HAUS5",0.361281243510477,0.425656787036957,0.185,0.168,1
"APOBEC3C",0.361355261356982,-0.274795999680399,0.117,0.147,1
"ENSG00000275494",0.361395562499094,0.375737438660718,0.198,0.175,1
"RNF139",0.361404536374406,0.134336748244674,0.226,0.267,1
"NAF1",0.361475195534196,-0.100484860927952,0.629,0.716,1
"ZNF317",0.361501200595715,-0.134762893688164,0.185,0.225,1
"CEP85",0.36192750385616,0.464810356430895,0.133,0.112,1
"LYRM9",0.361951308602973,-0.441950579945005,0.161,0.189,1
"ENSG00000259200",0.361968931551596,0.833035800864559,0.02,0.011,1
"ENSG00000273149",0.361968931551596,0.805872840259575,0.02,0.011,1
"PGD",0.362043023706674,0.306346655498811,0.391,0.389,1
"TRAK2",0.36227243759137,-0.160231430072052,0.194,0.235,1
"NOP14",0.362460262266675,-0.107015515099524,0.218,0.263,1
"RAB17-DT",0.362535769721384,-0.392136572520161,0.056,0.077,1
"BAIAP2-DT",0.36254038183342,0.308262517016176,0.327,0.305,1
"RNF115",0.362602917168133,0.118238004304767,0.464,0.526,1
"TNFRSF10B",0.362639458759677,-0.256841793236428,0.129,0.161,1
"SNX3",0.362704604173061,0.162607930397242,0.875,0.891,1
"PRMT7",0.362909256009361,-0.163492513965672,0.177,0.214,1
"AGBL1",0.363072316201758,-0.381207266187245,0.016,0.028,1
"CEACAM16-AS1",0.363072316201758,-0.250339083115842,0.016,0.028,1
"ENSG00000259805",0.363072316201758,-0.19461621044106,0.016,0.028,1
"ENSG00000287092",0.363072316201758,-0.487374146361526,0.016,0.028,1
"PAFAH1B3",0.363147041133947,0.569835185647152,0.113,0.091,1
"STAU2",0.363167306964544,0.455252926375297,0.327,0.379,1
"TCOF1",0.363221655664891,0.459680897966234,0.298,0.281,1
"EIF2AK1",0.363235389199049,0.153575245737009,0.899,0.888,1
"AXIN2",0.36338051288327,0.792237888650536,0.02,0.011,1
"ENSG00000266088",0.36338051288327,0.229985280351063,0.02,0.011,1
"ENSG00000260156",0.363570352346247,-0.190175690458733,0.065,0.088,1
"OTUB1",0.363677903734543,0.156020618466917,0.625,0.607,1
"SMARCD2",0.363683943836248,0.43167912901389,0.31,0.298,1
"IRF2BP2",0.363759675295988,0.213197216879738,0.843,0.856,1
"GALNT10",0.363786730228016,0.614832725208266,0.173,0.151,1
"TXK",0.363861743941249,-0.38830936811949,0.044,0.063,1
"RPF2",0.363885366637541,0.309960382357316,0.435,0.432,1
"ACOT11",0.363950264311564,0.289825009251468,0.077,0.102,1
"SPATA24",0.364119658070632,0.307462761248485,0.278,0.253,1
"LETMD1",0.364161122068876,0.14411221819027,0.484,0.47,1
"TMTC2",0.36421137955639,-0.118173347922775,0.548,0.604,1
"ENSG00000258634",0.364215145759174,0.230588081658321,0.065,0.088,1
"CSTF2",0.364323447684795,-0.153587542570916,0.093,0.119,1
"LINC02615",0.364448499916778,-0.383128654678683,0.06,0.081,1
"MFSD6",0.36468954457652,-0.110401219437797,0.524,0.568,1
"ZFP69",0.364777437430057,-0.492998841908674,0.036,0.053,1
"PSMA4",0.364794855260939,0.107190941833409,0.758,0.747,1
"CATSPER3",0.364795533492005,0.56844437255345,0.02,0.011,1
"KIFC1",0.364795533492005,0.536630976872187,0.02,0.011,1
"ENSG00000228835",0.365037897983061,0.605755582378877,0.089,0.07,1
"NDUFA13",0.365138192035989,-0.245025873817039,0.109,0.14,1
"PFKL",0.365183686659079,0.392378766901659,0.173,0.151,1
"RBM26-AS1",0.3652231070631,0.353701231702855,0.161,0.137,1
"AHCYL2",0.365325925553546,-0.5500668142455,0.121,0.151,1
"RNF144A",0.365379457983076,-0.171756525111397,0.044,0.063,1
"CEP19",0.365387759054123,0.536032540731627,0.367,0.351,1
"ENSG00000258851",0.365392348127891,-0.195330402645562,0.016,0.028,1
"ENSG00000271933",0.365392348127891,-0.300917881080267,0.016,0.028,1
"ENSG00000289929",0.365392348127891,-0.269051322738205,0.016,0.028,1
"UBASH3B",0.365544390655499,-0.286881298611875,0.024,0.039,1
"TSPAN18",0.365608451485664,-0.614053537463513,0.036,0.053,1
"MCM3",0.365638023892284,0.302839085176575,0.411,0.404,1
"DDX18",0.36568869691092,0.121492964539782,0.653,0.663,1
"PARD3B",0.365841279723859,-0.342157508223631,0.302,0.34,1
"KMT2E-AS1",0.365904852886066,0.500306830323425,0.137,0.112,1
"UBE2L6",0.366021343835441,0.360189201241016,0.371,0.375,1
"PSMG1",0.366026477888571,0.311183135572644,0.23,0.284,1
"SNX8",0.366139795066404,-0.152415954580308,0.044,0.063,1
"DDX59-AS1",0.366213991590075,0.387654275535688,0.02,0.011,1
"TBC1D8-AS1",0.366213991590075,0.342407992144508,0.02,0.011,1
"WAPL-DT",0.366213991590075,0.36011695945162,0.02,0.011,1
"DRG2",0.366345253452271,0.318098395667215,0.185,0.228,1
"FLVCR1",0.366432136501426,-0.233319995409409,0.133,0.161,1
"GUF1",0.36647464271166,-0.174456618062103,0.347,0.386,1
"TMX1",0.367393924585914,-0.17332503246718,0.327,0.365,1
"UACA",0.367453132207237,0.184983978692735,0.931,0.916,1
"ENSG00000260038",0.36763588533607,0.104883964963545,0.02,0.011,1
"EWSAT1",0.36763588533607,0.41384648676559,0.02,0.011,1
"LINC01123",0.36763588533607,0.564869488433472,0.02,0.011,1
"CSF1",0.367716865093436,0.105837353183335,0.198,0.239,1
"SHROOM3",0.367919232936233,-0.103501888393709,0.851,0.884,1
"CD59",0.367964325957719,0.152782211254249,0.915,0.898,1
"ENSG00000263823",0.36822698512791,0.108659546691126,0.093,0.119,1
"FDFT1",0.368307606985739,0.128395880572416,0.746,0.747,1
"COBLL1",0.368958380071239,-0.274761652537913,0.149,0.182,1
"PUS7L",0.369365761850376,0.179066730404944,0.161,0.204,1
"ARMC5",0.369449102923828,-0.367899227588412,0.073,0.095,1
"ENSG00000259508",0.369483288558366,0.152655117805592,0.024,0.039,1
"NFATC1",0.369585705915133,0.112049099802904,0.173,0.218,1
"BBOX1",0.369699313515786,-0.293278573873962,0.133,0.165,1
"NPRL3",0.36974331368726,-0.174460713212882,0.149,0.179,1
"DDX49",0.369820775554347,0.89194988818952,0.081,0.063,1
"CALU",0.369844185964696,0.249920519609261,0.444,0.425,1
"ARMCX5",0.369886010803518,0.364474599492275,0.169,0.144,1
"TMEM223",0.370000357014974,0.365164283358006,0.375,0.375,1
"ZNF432",0.370212181697838,0.388085215458937,0.282,0.263,1
"FBXO46",0.370344345206353,-0.265860884057005,0.121,0.151,1
"COX10",0.370409928751564,0.255158446335728,0.262,0.239,1
